"","ASSESSMENT","ID_NO","BINOMIAL","PRESENCE","ORIGIN","SEASONAL","COMPILER","YEAR","CITATION","LEGEND","fid","GID_0","COUNTRY","prevalence.mean","DNC-175.mean","Peru-anuran-species-PSAD56.mean","prevalence.max","DNC-175.max","Peru-anuran-species-PSAD56.max","prevalence.sd","DNC-175.sd","Peru-anuran-species-PSAD56.sd","Area","Status"
"435",89212602,57229,"Phrynopus thompsoni",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0507504878332838,0.061304081697017,0.274072289466858,0.118649072945118,0.107651628553867,0.398537546396255,0.0489237237409097,0.0365655435092666,0.128316198792909,11.3396262671191,"Data Deficient"
"436",89212949,57234,"Noblella lynchi",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.207696115225554,0.0425487670581788,5.61171803474426,0.390320092439651,0.101494491100311,8.01940727233887,0.124152603081151,0.0494346822789929,2.12166179163654,32.1915651997236,"Endangered"
"437",89213043,57324,"Telmatobius arequipensis",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0592120012488669,0.0203079939141473,4.00529236398464,0.98296183347702,0.400891065597534,6.4074125289917,0.181439533900798,0.0575731940851707,2.03881771396846,20801.6265418311,"Near Threatened"
"438",89213199,57325,"Telmatobius atahualpai",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.218711341989361,0.105306551499501,2.88270106242628,0.964575588703156,0.260933369398117,8.19560623168945,0.185083076946141,0.0753221503120798,2.40928438589366,5922.18589760321,"Vulnerable"
"439",89213357,57332,"Telmatobius colanensis",1,1,1,"Kelsey Neam",2016,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.47033503651619,0.00620141974650323,6.20677757263184,0.514747321605682,0.00776142347604036,6.26669025421143,0.0628084559095411,0.00220617843166402,0.0847293268479967,10.3593889820903,"Data Deficient"
"440",89213506,57358,"Telmatobius rimac",1,1,1,"Kelsey Neam",2016,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.225055903460483,0.03077916241808,2.28428817750843,0.99989926815033,0.109221622347832,5.90792560577393,0.311971623551685,0.0329955318393295,1.15432821020411,15994.6508399092,"Vulnerable"
"441",89213843,58563,"Lithobates bwana",1,1,1,"Diego Cisneros-Heredia and Ana Nicole Acosta",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.000121426688002225,0.000197507672116141,4.21414491335551,0.00246653240174055,0.00223145494237542,7.12542581558228,0.000475720673406712,0.000435249360705702,1.25235606459121,3924.02865358874,"Least Concern"
"442",89214706,61753,"Rhinella multiverrucosa",1,1,1,"IUCN",2008,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.389714859292976,0.196871012449265,5.69992600168501,0.823109149932861,0.227642923593521,7.44889497756958,0.293841311227802,0.0292521122287647,1.7941658509973,767.552684507367,"Data Deficient"
"443",89214869,61807,"Pristimantis bipunctatus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0393385551142273,0.136706117540598,4.98161327838898,0.126595318317413,0.241171270608902,5.71182060241699,0.0590259178999895,0.0809452179266765,0.600091760230549,574.743414093855,"Least Concern"
"444",89214941,61810,"Oreobates lundbergi",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature) & Conservation International","Extant (resident)",1,"PER","Peru",0.0771299720029621,0.132800417787888,3.74061248582952,0.377557635307312,0.193760916590691,5.72103929519653,0.0859919165762981,0.0357236678017534,1.28007694266182,1895.40485822243,"Endangered"
"447",89215083,61819,"Pristimantis stictogaster",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0303608058020473,0.171194992959499,4.13454830646515,0.0306024737656116,0.192328348755836,4.48216962814331,0.000341770111663856,0.029887078385636,0.491610787687317,10.3586612044421,"Least Concern"
"448",89215157,61822,"Gastrotheca atympana",1,1,1,"Kelsey Neam",2016,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0422614957205951,0.247267559170723,2.68422377109528,0.0725321695208549,0.283270120620728,3.00473284721375,0.0428091974304994,0.0509153106827672,0.45326828231041,9.99339641772999,"Vulnerable"
"452",89215666,61829,"Phrynopus bufoides",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.442580424249172,0.190910890698433,6.44788432121277,0.726427912712097,0.198704078793526,8.11218929290771,0.258658683117662,0.0076929660976903,1.79006606030374,85.8532289475484,"Data Deficient"
"453",89215785,61830,"Phrynopus paucari",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.297702372074127,0.192521251738071,5.16504830121994,0.726427912712097,0.203473582863808,7.20943593978882,0.286147599846764,0.00933539420592695,1.79647336815862,10.4243715019091,"Data Deficient"
"455",89216201,130481421,"Pristimantis cruciocularis",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0560305613492216,0.1466222767319,4.26692475591387,0.126595318317413,0.211264997720718,5.71182060241699,0.0449151162351039,0.0544777465890317,0.90790127171378,747.56585614843,"Least Concern"
"456",89216338,135751,"Pristimantis ornatus",1,1,1,"Kelsey Neam",2016,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.147083251737058,0.165730755776167,2.48563656210899,0.377557635307312,0.175933301448822,3.83646535873413,0.159429271175125,0.0129493917390129,1.00139776302739,512.881362410532,"Endangered"
"458",89216606,135756,"Cochranella erminea",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0375198973572122,0.040155565953776,15.6492422300227,0.514747321605682,0.217252761125565,46.7812881469727,0.0612906594184824,0.042957945086376,9.53575003438392,72245.7303099616,"Least Concern"
"459",89216887,135789,"Pristimantis tantanti",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.00409075187053531,0.0202462074812502,77.0302820205688,0.00712305400520563,0.0244729965925217,104.332359313965,0.00224830364108188,0.00632225089921697,29.4699474915592,541.686036144081,"Least Concern"
"462",89217288,135826,"Phrynopus tautzorum",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.33830352127552,0.199146181344986,2.46024334430695,0.378204256296158,0.222234547138214,2.96050143241882,0.0564281606148407,0.0326518800378143,0.707471772894652,10.2009860691392,"Data Deficient"
"463",89217413,135833,"Gastrotheca antoniiochoai",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.122614819556475,0.0937288664281368,8.61671590805054,0.135942921042442,0.120620131492615,8.73791599273682,0.0188487818821404,0.0380299917635545,0.171402803524104,24.019436337991,"Data Deficient"
"470",89218336,135890,"Atelopus pyrodactylus",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.231229789555073,0.225004330277443,4.50382268428802,0.330928087234497,0.232102483510971,5.47091102600098,0.140994684723752,0.0100383045706579,1.36766944886336,10.5741073463343,"Critically Endangered"
"471",89218505,135900,"Pristimantis albertus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0638747501652688,0.146675663068891,5.42593455314636,0.126595318317413,0.283270120620728,7.93375062942505,0.0515072836562264,0.0928527927170246,2.29638589513384,81.2094597913388,"Vulnerable"
"473",89218780,136006,"Phrynopus kotosh",1,1,1,"Laurence Jarvis",2013,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.233241559827889,0.190199345350266,6.78381609916687,0.390773832798004,0.2149528414011,7.73124504089355,0.166409322925922,0.024593483166531,0.752245237019135,10.1506060629577,"Data Deficient"
"475",89219032,136021,"Microkayla boettgeri",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0781441912477021,0.00563458201941103,5.92148375511169,0.198493465781212,0.0081009715795517,7.51168775558472,0.090535068685022,0.0020382851554826,1.08882202278437,10.1292369951611,"Critically Endangered"
"476",89219317,136031,"Pristimantis wagteri",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.25716866850853,0.110438016243279,4.52060198783875,0.390320092439651,0.260933369398117,5.58462715148926,0.0902645360589963,0.115065977115219,1.43689855345157,531.522693861123,"Endangered"
"477",89219476,136034,"Bryophryne bustamantei",1,1,1,"Jennifer Luedtke",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.215220257639885,0.257954843342304,6.86277544498444,0.358949959278107,0.312627136707306,7.31283569335938,0.141734083183746,0.0490239165299861,0.507325171452267,33.3912848910965,"Least Concern"
"478",89219476,136034,"Bryophryne bustamantei",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.200836103409529,0.236113213002682,5.91965627670288,0.280289083719254,0.268855899572372,6.20406198501587,0.112363482324975,0.046305151415388,0.402210409912555,33.1471047035028,"Least Concern"
"479",89219648,136047,"Oreobates ayacucho",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0620412180304584,0.246869623661041,7.2360897064209,0.222063034772873,0.317338138818741,7.35647344589233,0.107187469642811,0.0655610414650428,0.135285686248858,103.85659007617,"Endangered"
"480",89219826,136060,"Pristimantis seorsus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.162071011960506,0.000965445717156399,8.75287485122681,0.194353431463242,0.00179512926843017,9.55617046356201,0.0456542354869857,0.00117334973068924,1.13603154955925,15.8502810836098,"Data Deficient"
"481",89219963,136061,"Pristimantis cordovae",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.325060039758682,0.121111009269953,2.89419364929199,0.331555068492889,0.126637354493141,3.50998210906982,0.00918535772391871,0.00781543236498881,0.870856391370649,276.404114509247,"Endangered"
"482",89220216,136083,"Pristimantis ventriguttatus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.042357690148906,0.00380447157658637,1.88959789276123,0.0847153589129448,0.00520298257470131,1.90319919586182,0.0599027896366109,0.00197779322066209,0.0192351473107959,9.70931579456407,"Data Deficient"
"485",89220621,136105,"Pristimantis adiastolus",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0984589857980609,0.0697695715352893,7.40327787399292,0.15742851793766,0.0871068388223648,9.35302639007568,0.0516373946337774,0.0207052557440284,2.29372984389242,627.483136708142,"Least Concern"
"486",89220749,136116,"Pristimantis chimu",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.100390196731041,0.00092444772599265,3.98121464252472,0.200771898031235,0.00110707222484052,4.28554105758667,0.141961163392819,0.00025827004309225,0.430382543568994,11.1987113954312,"Data Deficient"
"487",89220882,136132,"Pristimantis pardalinus",1,1,1,"Kelsey Neam",2016,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.112544724717736,0.234309504429499,3.50686550140381,0.177975416183472,0.241340085864067,4.39309644699097,0.0748183469333003,0.00622725155036169,1.40137640074808,22.9465799154242,"Endangered"
"488",89221023,136146,"Chiasmocleis magnova",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0106748123349541,0.000239083476829008,122.042016734248,0.0325093045830727,0.000679235381539911,125.913757324219,0.00809742423510283,0.000235279434418765,1.76451829540193,2554.11930851137,"Least Concern"
"489",89221263,136162,"Atelopus epikeisthos",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.144880894571543,0.0132555482753863,7.86598300933838,0.199110329151154,0.0317964069545269,8.22032928466797,0.0878309246131933,0.0160660832961049,0.451071616771225,21.6844671620501,"Endangered"
"490",89221443,158466,"Atelopus eusebiodiazi",4,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Possibly Extinct",1,"PER","Peru",0.0595661222469062,0.168187461793423,1.82097071409225,0.114636391401291,0.191040962934494,2.35006880760193,0.0778811215216676,0.0323197312614121,0.748257699667129,9.69933781092611,"Critically Endangered"
"494",89222284,161800,"Noblella peruviana",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.186149097979069,0.0289143435657024,13.4407176971436,0.224595740437508,0.0301171373575926,13.9727230072021,0.0543717631924335,0.0017010072932292,0.752369124739367,1.25149456021082,"Data Deficient"
"497",89222587,185794,"Chiasmocleis devriesi",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0381869832053781,1.31573328872037e-05,125.608066558838,0.0504901744425297,1.50112709889072e-05,125.958656311035,0.0173993399080496,2.62186440722937e-06,0.495808782386396,10.6191388636578,"Least Concern"
"498",89222701,185796,"Hyloxalus eleutherodactylus",1,1,1,"Philip Bowles",2017,"IUCN (International Union for Conservation of Nature) & Conservation International","Extant (resident)",1,"PER","Peru",0.0163212618790567,0.00240478245541453,72.2625999450684,0.0239613000303507,0.00276544410735369,74.9650421142578,0.0108046455706078,0.000510052599600236,3.82183036719669,12.7488590108877,"Data Deficient"
"499",89222822,185797,"Hyloxalus insulatus",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature) & Conservation International","Extant (resident)",1,"PER","Peru",0.137234866817911,0.0162256002270927,4.35346694598122,0.740229189395905,0.199969813227654,8.37928104400635,0.157565540834545,0.0275598422078969,1.7560591892759,15200.547403637,"Vulnerable"
"502",89223183,185800,"Hyloxalus sordidatus",1,1,1,"Philip Bowles and Louise Hobin",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0823311335770582,0.0363298534330997,18.1206233067946,0.514747321605682,0.122116908431053,44.9573974609375,0.100429066288256,0.0315198616359187,12.5681904237835,5657.12896825863,"Data Deficient"
"503",89223306,185801,"Hyloxalus spilotogaster",1,1,1,"Philip Bowles",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.156804932766439,0.00597571426381667,4.89941056569417,0.425922751426697,0.00922437384724617,6.26669025421143,0.234054966376536,0.00282833168383281,1.24137508846077,12.6170089610793,"Data Deficient"
"505",89223541,190984,"Bryophryne gymnotis",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.253540722032388,0.250063493847847,6.12800566355387,0.358949959278107,0.277964055538177,6.54470443725586,0.121021099617549,0.0406929297394272,0.459472532285192,31.6214204002149,"No information"
"506",89223683,190985,"Bryophryne hanssaueri",1,1,1,"Philip Bowles",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0770014097870444,0.135651564225554,8.16733753681183,0.135942921042442,0.215679660439491,8.73791599273682,0.0594152454519683,0.0615910529567235,0.554948404866252,29.2326376425066,"Least Concern"
"507",89223836,190986,"Bryophryne zonalis",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0267484573026498,0.00670002121478319,5.9733730951945,0.036008458584547,0.0170408580452204,6.50263977050781,0.0104519653962314,0.00903184554356563,0.531318252264335,13.8903488280207,"Data Deficient"
"508",89223966,190996,"Noblella pygmaea",1,1,1,"Aina Pascual Cuadras",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.081897024307788,0.134379131098588,8.24770387013753,0.135942921042442,0.215679660439491,8.73791599273682,0.0717736360996303,0.0753689073166201,0.650537556872843,38.5792239636044,"Least Concern"
"509",89224086,190999,"Pristimantis divnae",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0305908011858784,0.07774375113669,37.7666143008641,0.17008113861084,0.222723484039307,82.6756210327148,0.0308538013165988,0.0508506708530792,21.9811411311046,6804.85213175198,"Least Concern"
"510",89224207,193430,"Ranitomeya summersi",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0159629466943443,0.00292900006752461,74.321849822998,0.0239613000303507,0.00381387933157384,79.0835418701172,0.0113113797644323,0.00125140825628115,6.73404947288,243.913377937543,"Endangered"
"511",89224409,193431,"Ranitomeya benedicta",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.00532996986970998,0.0122094765078103,92.4848199888717,0.0216317363083363,0.0983326956629753,99.6285781860352,0.00406540160946533,0.0164819318114065,7.46458683133326,11042.2381338008,"Vulnerable"
"512",89224595,199972,"Noblella duellmani",1,1,1,"Ariadne Angulo",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.211919983848929,0.16134100407362,2.29922163486481,0.377557635307312,0.175933301448822,2.579998254776,0.234247013132072,0.0206366248541922,0.397078103875686,13.39832267971,"Data Deficient"
"515",89224918,18435550,"Atelopus podocarpus",4,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Possibly Extinct",1,"PER","Peru",0.225312165915966,0.130761588613192,3.99533343315125,0.376036792993546,0.169851824641228,4.8794150352478,0.154353804704219,0.0427218012799381,1.15423617596977,343.539001742705,"Critically Endangered"
"517",89225054,18435568,"Bryophryne nubilosus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.102514735112588,0.108975532154242,8.38655678431193,0.135942921042442,0.139468863606453,8.73791599273682,0.0372783915046562,0.0376898206954981,0.41666428602453,309.322106464469,"Least Concern"
"519",89226052,77187813,"Ameerega pepperi",1,1,1,"Kelsey Neam & Louise Hobin",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0131756362901069,0.0537266047298908,8.13844470024109,0.059732548892498,0.16169798374176,26.4631786346436,0.0152800929237292,0.0416629320652361,6.44952769401151,2974.77589659052,"Vulnerable"
"520",89226062,77187888,"Ameerega yoshina",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0174771477800927,0.00492906422420804,96.3522349766323,0.0459815636277199,0.0105545287951827,102.317710876465,0.0158323947863677,0.00327119410959492,9.37594362258533,756.756962702005,"Endangered"
"521",89226067,78456124,"Bryophryne abramalagae",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.200836103409529,0.236113213002682,5.91965627670288,0.280289083719254,0.268855899572372,6.20406198501587,0.112363482324975,0.046305151415388,0.402210409912555,10.2430334843855,"Data Deficient"
"522",89226072,78456577,"Bryophryne flammiventris",1,1,1,"Kelsey Neam",2016,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.100741346832365,0.373357728123665,6.7863974571228,0.27459517121315,0.43916842341423,7.82589054107666,0.118208811477193,0.0594232138857863,0.764685160479681,9.95248341862655,"No information"
"523",89226082,78457419,"Centrolene sabini",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0770014097870444,0.135651564225554,8.16733753681183,0.135942921042442,0.215679660439491,8.73791599273682,0.0594152454519683,0.0615910529567235,0.554948404866252,9.8177481056087,"Vulnerable"
"524",89226087,78458868,"Cochranella guayasamini",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0278013347572815,0.00652574777551409,62.9792021292227,0.107621781527996,0.0175435692071915,78.6874237060547,0.0302071947261556,0.00449059958859682,8.89169702416431,3278.28336563133,"Least Concern"
"525",89226092,78500940,"Gastrotheca nebulanastes",6,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Presence Uncertain",1,"PER","Peru",0.0207935381913558,0.00585396040696651,5.77235186100006,0.036008458584547,0.0170408580452204,6.50263977050781,0.0146517336943755,0.00756611513111658,0.591470655666341,26.1911521541213,"Endangered"
"528",89226102,78500967,"Gastrotheca phelloderma",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.140676044300199,0.153212983906269,0.368055623435066,0.425045728683472,0.192331701517105,0.986054837703705,0.109138966763726,0.0247445273043288,0.390642708873066,162.556618038113,"Vulnerable"
"529",89226107,78517604,"Boana gladiator",1,1,1,"Kelsey Neam",2016,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.107489148493518,0.0230147446914437,11.8827953338623,0.224595740437508,0.203723043203354,14.3477869033813,0.0535793585502206,0.0486181127458319,1.74583850697275,2669.87928721412,"Vulnerable"
"532",89226122,78534587,"Phrynopus badius",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.089381106197834,0.0834141448140144,5.82747483253479,0.112086340785027,0.0855676159262657,6.93396234512329,0.0321100506900704,0.00304546805312444,1.56480964689913,10.23469775171,"Data Deficient"
"533",89226127,78534591,"Phrynopus chaparroi",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.148400444537401,0.0775095392018557,3.89246201515198,0.21542626619339,0.0979570746421814,4.42216062545776,0.0947888260150995,0.0289171819368132,0.749106958664624,10.3300233777864,"Data Deficient"
"534",89226132,78534594,"Phrynopus curator",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.089381106197834,0.0834141448140144,5.82747483253479,0.112086340785027,0.0855676159262657,6.93396234512329,0.0321100506900704,0.00304546805312444,1.56480964689913,10.2670769470403,"Data Deficient"
"535",89226137,78534603,"Phrynopus interstinctus",1,1,1,"Kelsey Neam",2016,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0963728554852423,0.123305700719357,2.25500386953354,0.192603930830956,0.14753620326519,2.51106142997742,0.136091291875655,0.0342671053234337,0.362120074727901,11.6165727879921,"Data Deficient"
"536",89226142,78534606,"Phrynopus lechriorhynchus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0800825835516055,0.138109122713407,2.75859753290812,0.205542787909508,0.14763431251049,3.31430959701538,0.108653222900106,0.0137265613384366,0.70185594332569,19.7110194737503,"Data Deficient"
"537",89226147,78535863,"Phrynopus vestigiatus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.0710628706340988,0.112586198374629,3.55990767478943,0.205542787909508,0.14763431251049,5.72268867492676,0.0698417617193321,0.0432163058013402,1.51718018333319,66.5982418338805,"Endangered"
"538",89226157,78538635,"Pristimantis bustamante",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.243115790188313,0.134427011013031,3.5734384059906,0.252229779958725,0.138789743185043,3.65118718147278,0.0128891279406469,0.00616983500666127,0.109953372744797,33.7736484482101,"Data Deficient"
"540",89226167,78550311,"Pristimantis padiali",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe.","Extant (resident)",1,"PER","Peru",0.00962106364674802,0.00204601900221515,118.519570975468,0.0292938835918903,0.00530566973611712,124.121505737305,0.00705276222956617,0.00185223728281416,5.1619412287157,3499.5050996006,"Least Concern"
"545",89226192,78903218,"Chimerella corleone",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0327633428387344,0.00969213433563709,76.3509864807129,0.0451265648007393,0.0149363214150071,79.3903884887695,0.0112732518703994,0.00396096583172301,3.12610219106509,11.1164401647579,"Data Deficient"
"546",89226197,78968353,"Hyloxalus italoi",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.024993287765677,0.00314112552399512,45.8078961316929,0.168136492371559,0.0288501866161823,89.1565628051758,0.029053929914407,0.00595793401755882,21.2393628080348,21183.483055958,"Least Concern"
"547",89226202,79075394,"Boana aguilari",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0609462529953037,0.152715706399509,4.25668903759548,0.126595318317413,0.211264997720718,5.71182060241699,0.0399675589714117,0.0411272748607969,1.08059677748877,1044.86910831862,"Least Concern"
"548",89226207,79076012,"Boana tetete",1,1,1,"Kelsey Neam",2018,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0308469322820504,5.68607229070039e-05,102.70442199707,0.039155337959528,6.93605179549195e-05,104.407585144043,0.00537246988961698,8.22233727567038e-06,0.864338475601099,742.904757730452,"Vulnerable"
"550",89226237,88380860,"Oreobates granulosus",1,1,1,"Kelsey Neam",2017,"IUCN (International Union for Conservation of Nature), Conservation International & NatureServe","Extant (resident)",1,"PER","Peru",0.0773594445503017,0.00534932283268476,10.5541470251888,0.292053431272507,0.0668376013636589,15.8434295654297,0.0644452376173289,0.0107365440476875,2.62336816911595,9898.33598506095,"Least Concern"
